#Tax ID	Gene ID	PubMed ID (PMID) list	last update timestamp	GeneRIF text
210	2827869	17589941	2010-01-21 00:00	provides further evidence for a causal role of CagA+ H pylori infection in the immunopathogenesis of gastric cancer [CagA]
210	2827869	18320587	2010-01-21 00:00	Present work provides useful information for understanding the D-Ala-D-Ala ligase of Helicobacter pylori.
210	2827869	18338382	2010-01-21 00:00	Crystal structure of YbgC was determined and its enzymatic activity was characterized. (YbgC)
210	2827869	18443094	2010-01-21 00:00	These data indicate that the assembly of functional oligomeric VacA complexes is dependent on specific sequences, including amino acids 346 and 347, within the p55 amino-terminal subdomain. [VacA]
210	2827869	18479062	2010-01-21 00:00	the effect of VacA on the secretion of macrophages as an individual virulence determinant [VacA]
210	2827869	18563455	2010-01-21 00:00	Hpn-like (Hpnl) protein, encoded by the hpnl gene in Helicobacter pylori and featuring a histidine-rich and two glutamine-rich motifs, can render nickel tolerance to H. pylori when the external nickel level reaches toxic limits.[hpnl]
210	2827869	18590229	2010-01-21 00:00	cagT can stimulate SGC-7901 cells to express cytokine interleukin-8 and inhibit proliferation [cagT]
210	2827869	18599062	2010-01-21 00:00	in unstable angina patients, immune response against CagA-positive H. pylori strains might be critical to coronary instability mediated by antigen mimicry between CagA antigen and a protein contained in coronary atherosclerotic plaques[CAGA]Review
210	2827869	18660451	2010-01-21 00:00	Study shows a significant proatherogenic effect of H. pylori-secreted factor VacA on a range of vascular endothelial dysfunction markers.
210	2827869	18842375	2010-01-21 00:00	Genotyping of vacA and cagA in H. pylori by a multiplex polymerase chain reaction assay for use in developing countries is reported.[vacA; cagA]
210	2827869	18930435	2010-01-21 00:00	Protein dynamics and flexibility in the activated and inactivated state, respectively, was analysed by probing accessibility in (1)H/(2)H exchange experiments for the wild type and the mutant NhaA which is constitutively active independent of pH.[NhaA]
210	2827869	18950522	2010-01-21 00:00	In China the prevalence of dupA gene was highest in duodenal ulcer and inversely related to gastric ulcer and gastric cancer.
210	2827869	18992803	2010-01-21 00:00	ClpP and ClpA mutants display reduced macrophage and murine survival. [ClpA, ClpP]
210	2827869	19016792	2010-01-21 00:00	inhibition of EGFR endocytosis occurs via a CagA-dependent activation of the non-receptor kinase c-Abl, which in turn phosphorylates the EGFR target site pY1173.[CagA in strain P1]
210	2827869	19065710	2010-01-21 00:00	These data indicate that in some strains of H. pylori, the HopQ outer membrane protein can attenuate bacterial adherence to gastric epithelial cells.[HopQ]
210	2827869	19119856	2010-01-21 00:00	The interactions between HPNikR and the target operator sequences of the genes directly regulated (ureA, NixA, NikR, Fur OPI, Fur OPII, Frpb4, FecA3, and exbB) were characterized.[NikR]
210	2827869	19158258	2010-01-21 00:00	study reports a statistical link between the East Asian CagA EPIYA-ABD genotype and the development of gastric cancer [CagA]
210	2827869	19164948	2010-01-21 00:00	the induction of autophagy by VacA may represent a host mechanism to limit toxin-induced cellular damage [VacA, strain 60190]
210	2827869	19170600	2010-04-12 11:52	Deletion of amino acids 3-11 of NikR abolished the nickel-responsive activity and enhanced nonspecific DNA binding. [NikR]
210	2827869	19195063	2010-01-21 00:00	findings show that cagA gene is relevant to the expressions of antioxidant proteins of H pylori, which may be a novel mechanism involved in H pylori cagA pathogenesis[cagA]
210	2827869	19212808	2010-04-12 12:18	DadA with 44 kDa molecular mass possessed FAD as cofactor, and showed the highest activity to D-proline. [DadA]
210	2827869	19219527	2010-01-21 00:00	Virulence factors like cagA and vacA enhance gastric mucosal inflammation & are associated with the development of peptic ulcer & gastric cancer. They induce proinflammatory cytokines. [vacA;cagA] Review.
210	2827869	19220467	2010-01-21 00:00	the neutrophil-activating protein not only plays a role in driving Th1 inflammation but it is also able to inhibit Th2 responses in vitro and in vivo in allergic bronchial asthma, in humans and mice (neutrophil-activating protein; NAP)
210	2827869	19253298	2010-01-21 00:00	Binding of H. pylori adhesins BabA and SabA to the whole range of salivary proteins was explored.[SabA]
210	2827869	19260336	2010-01-21 00:00	A significant correlation between peptic ulceration and the presence of H. pylori isolates carrying cagE and cagA genes was demonstrated in Iranian patients. (cagE and cagA)
210	2827869	19278338	2010-01-21 00:00	results indicate that CagA variants are linked with premalignant lesions in distinct populations and that epithelial responses to these strains are selective based upon locale [CagA]
210	2827869	19298342	2010-01-21 00:00	FldA induction is independent of the Fur protein under iron starvation. [FldA, Fur]
210	2827869	19332819	2010-01-21 00:00	Deletion of FlhB inhibits expression of both RpoN- and FliA- dependent reporter genes.
210	2827869	19332820	2010-01-21 00:00	These studies thus show that the H. pylori CheV proteins each differently affect swimming behaviour. [CheV1, CheV2, CheV3]
210	2827869	19342784	2010-01-21 00:00	The HugZ-haemin complex has been purified and crystallized and diffraction data sets have been collected to 1.8 A resolution.[HugZ]
210	2827869	19393649	2010-01-21 00:00	The secreted Helicobacter cysteine-rich protein A causes adherence of human monocytes and differentiation into a macrophage-like phenotype
210	2827869	19401200	2010-01-21 00:00	The structures of a truncated version of Tipalpha (TipalphaN34) in two crystal forms are presented here
210	2827869	19405980	2010-01-21 00:00	Helicobacter pylori strains isolated from Mexican chronic gastritis patients are highly positive for vacA, cagA and babA2 virulence markers. [vacA, cagA, babA2]
210	2827869	19476442	2010-01-21 00:00	The present study focuses on the metal-binding properties of HpUreE (Helicobacter pylori UreE) and its interaction with the related accessory protein HpUreG.[UreE, UreG]
210	2827869	19525870	2010-01-21 00:00	CagA, vacA s1m1, and iceA1 genotypes are the predominant genotypes of H pylori isolated from the southeastern European pediatric population. [cagA, vacA, and iceA]
210	2827869	19560464	2010-01-21 00:00	findings show that the biological half-life of CagA is about 200 min in gastric epithelial cells; CagA is a relatively short half-life protein whose stability may be modulated through complex formation with PAR1 [CagA]
210	2827869	19604117	2010-01-21 00:00	Using in vitro infection assays, the authors showed that Helicobacter pylori CagA interacts with E-cadherin, p120-catenin, and c-Met.
210	2827869	19664598	2010-01-21 00:00	These results indicated that the oligomeric status of HpHsp60s might have an important role in regulating host inflammation and thus help facilitate H. pylori persistent infection. (Hsp60)
210	2827869	19674128	2010-01-21 00:00	A higher prevalence of more virulent cagA genotype was found in children compared to adults. [cagA]
210	2827869	19674129	2010-01-21 00:00	All 126 isolates possessed cagA, with the majority encoding EPIYA-A (97.6%) and all encoding EPIYA-B. [cagA]
210	2827869	19674131	2010-01-21 00:00	VacA activated NF-kappaB via classical but not alternative pathway. [VacA]
210	2827869	19702847	2010-01-21 00:00	These results revealed that the C-terminal region of HPNAP is indispensable for human neutrophil stimulation and their further adhesion to endothelial cells - a step necessary to H. pylori inflammation.[ HPNAP]
210	2827869	19702906	2010-01-21 00:00	Report distribution of Helicobacter pylori (strain not specified) cagA, cagE, oipA and vacA in different major ethnic groups in Tehran, Iran.
210	2827869	19738347	2010-06-14 11:23	H. pylori is likely to adhere to the gastric mucosa with sialic acid binding adhesin(SabA). Expression is frequently switched "on" or "off", suggesting that SabA expression can rapidly respond to changing conditions in the stomach. [REVIEW]
210	2827869	19793167	2010-05-31 11:09	The structure of the 3' region of the cagA gene in Helicobacter pylori isolated from an Iranian population was Western type.
210	2827869	19921412	2010-03-29 11:43	Identified is a new icd gene encoding isocitrate dehydrogenase from Helicobacter pylori.[isocitrate dehydrogenase]
210	2827869	19959503	2010-07-19 11:18	under acidic conditions, HP-ferritin was upregulated at pH 5 compared to pH 7; it can switch from an iron-storage protein with ferroxidase activity to a DNA-binding/protection function upon exposure to acidic environment [HP-ferritin]
210	2827869	20034688	2011-10-08 10:16	[VacA] Chronic infection of VacA-positive Helicobacter pylori may increase the risk for atrial fibrillation by inducing systemic inflammation.
210	2827869	20038850	2010-05-31 12:03	cagA in situ expression is increased in H pylori-infected children with peptic ulcers and may play a role in the pathogenesis of peptic ulcer disease during childhood [cagA]
210	2827869	20051383	2010-10-23 10:31	Characterization of site-specific mutants of alkylhydroperoxide reductase with dual functionality [ahpC]
210	2827869	20070310	2010-09-27 11:04	In conclusion, these data reinforce the notion that Helicobacter pylori neutrophil-activating protein has a pivotal role in sustaining a prolonged activation of monocytes and neutrophils.
210	2827869	20075619	2010-06-14 11:38	H. pylori urease may exist in aggregated and dissociated forms, each with intact function but differing kinetics that may be of importance in maximizing urea breakdown at varying urea concentrations in vivo. [Urease/ H. pylori ATCC 49503]
210	2827869	20100457	2010-05-03 11:23	The interaction of two helical antimicrobial peptides, HPA3 and HPA3P, derived from RpL1, with planar supported lipid membranes was quantitatively analysed using two complementary optical biosensors.[RpL1]
210	2827869	20106696	2010-10-04 12:40	The presence of cagE and virB11 cag pathogenicity island genes shows that they are important factors for the pathogenesis and malignancy of gastric cancer related to H. pylori. [cagE, virB11]
210	2827869	20132430	2010-06-28 11:49	VacA p58 induced apoptosis in gastric epithelial carcinoma cells; apoptotic process is associated with the up-regulation of Bax/VDAC1 and downregulation of Bcl-2 [VacA]
210	2827869	20163064	2010-03-22 11:30	findings show that translocation and phosphorylation of CagA are necessary, but not sufficient, for the induction of hummingbird phenotype in AGS cells infected with Helicobacter pylori [CagA]
210	2827869	20194796	2010-05-03 11:06	The biochemical properties of site-directed mutants indicate that H45, C51, and C53 of GroES make up an oxidation-sensitive zinc-binding site that may donate the bound metal to a zinc acceptor.[GroES]
210	2827869	20207758	2010-05-10 11:07	Data demonstrated the binding of BeF3- to HpCheY1 and the interaction between BeF3--HpCheY1 and HpFliM. Comparison of the BeF3--HpCheY1 and BeF3--EcCheY structures revealed a distinctive FliM binding surface. [CheY1]
210	2827869	20238176	2010-09-06 11:41	Data show that structural study combined with functional analyses provides essential information for understanding the reaction mechanism of bacterial UGPases, as well as a platform for the development of novel antibacterial agents: [HpUGPase]
210	2827869	20347814	2010-08-16 11:47	Findings provide evidence that gamma-glutamyl transpeptidase (GGT) is a pathogenic factor associated with H pylori-induced peptic ulcer disease.
210	2827869	20363211	2010-06-14 12:06	CagA protein negatively regulates the functions of DC via CagA phosphorylation and that cagA-positive H. pylori strains suppress host immune responses resulting in their chronic colonization of the stomach.
210	2827869	20377912	2010-07-26 11:50	HP0256 is required for full motility and it is involved, possibly indirectly, in expression of outer membrane proteins and adhesins involved in pathogenesis and adhesion.[HP0256]
